clwvi,zg0,hur6,vas,uas,hus0
0.0721565783023834,201.06625366210935,46.59205627441406,2.290645122528076,4.3860344886779785,0.0025490778498351
0.0163862165063619,184.14016723632807,37.80760955810547,0.1668860018253326,0.03732730448246,0.0031256431248039
0.0207661893218755,131.53488159179688,27.369613647460938,2.396306276321411,4.153252601623535,0.0029920653905719
0.0211766082793474,109.3748016357422,41.692344665527344,0.5962739586830139,-0.5052396059036255,0.0043636094778776
0.0433220826089382,72.35479736328125,40.15536117553711,0.3580843508243561,-1.5781105756759644,0.0067950086668133
0.0032614527735859,50.761756896972656,26.331758499145508,-0.5494822263717651,-2.552050828933716,0.0086528109386563
0.0150518175214529,14.073006629943848,13.063519477844238,-0.6483580470085144,-3.8270914554595943,0.0090064890682697
0.0083163538947701,36.53456497192383,15.861719131469728,-0.3982026576995849,-4.616574287414551,0.0069468216970562
0.0048469975590705,88.69720458984375,12.326822280883787,-0.5486079454421997,-3.389416456222534,0.0090576289221644
0.0154000697657465,133.2916717529297,24.005661010742188,0.7650752067565918,-0.7071126699447632,0.0059143588878214
0.0510716177523136,193.7339782714844,28.738481521606445,1.6651960611343384,2.3202500343322754,0.0035059731453657
0.0857375562191009,188.21337890625,40.935302734375,1.6886792182922363,2.2539727687835693,0.0037633501924574
0.0627737641334533,198.89532470703125,39.08205795288086,1.38996684551239,2.391422986984253,0.002159358235076
0.0647210106253624,179.51809692382812,36.43074035644531,1.3859612941741943,1.5992916822433472,0.0028518883045762
0.0301081426441669,154.49790954589844,39.13777542114258,1.20753276348114,1.569767951965332,0.0034206707496196
0.0384344756603241,98.08625030517578,47.70264434814453,1.6766542196273804,2.526806354522705,0.0043469788506627
0.0140143083408474,79.75743865966797,36.83861541748047,0.2170813083648681,0.161171093583107,0.0054471399635076
0.0035828927066177,41.4344367980957,19.53763771057129,-0.4231677651405334,-3.14004135131836,0.0075587867759168
0.0044905641116201,28.975814819335938,9.968825340270996,-1.8605499267578125,-5.212652206420898,0.0083882790058851
0.0144037837162613,49.02254486083984,7.806079864501953,-1.2464847564697266,-4.833166599273682,0.0089245568960905
0.0014556556707248,81.65081024169922,16.724308013916016,-0.5010303854942322,-3.5959255695343018,0.0078589068725705
0.0141216339543461,155.5409698486328,35.97199249267578,0.2496757507324218,-2.089651584625244,0.0048123067244887
0.1068984344601631,173.715087890625,48.97929763793945,0.83065265417099,-0.3749349415302276,0.0049886098131537
0.0878601297736167,199.5126190185547,45.52425384521485,1.843732476234436,3.2650492191314697,0.0024407503660768
0.066497653722763,192.22091674804688,39.474117279052734,2.48343276977539,3.9980974197387695,0.0022921056952327
0.0711687132716178,170.3515625,48.92159271240234,1.123416543006897,0.871868908405304,0.0023776616435498
0.0937216952443122,112.62316131591795,44.700828552246094,3.2803571224212646,4.413742542266846,0.0029802503995597
0.0737283378839492,124.19344329833984,48.91224670410156,0.6325788497924805,0.0314075537025928,0.0057922028936445
0.0317578688263893,94.32402801513672,41.15222930908203,0.7844605445861816,0.8100574612617493,0.00704893656075
0.001905191456899,64.37890625,25.779857635498047,-0.1546045392751693,-2.370511770248413,0.0085652517154812
0.005467128008604,29.711654663085938,9.820830345153809,-1.6172324419021606,-4.901288032531738,0.0100417174398899
0.0364409200847148,32.06868362426758,9.063493728637695,-1.4095096588134766,-4.230099201202393,0.0094044618308544
0.0117447571828961,103.89679718017578,17.222076416015625,-0.5218465328216553,-2.806182146072388,0.0074271452613174
0.0392606034874916,130.79209899902344,43.94663619995117,0.573573887348175,-0.7730512022972107,0.0064711766317486
0.0362848229706287,202.1865234375,45.50228118896485,1.297085523605347,1.4999325275421145,0.0037584071978926
0.1035636216402053,178.49147033691406,44.102176666259766,2.6324117183685303,4.300265312194824,0.0030760560184717
0.0817756429314613,187.9415435791016,44.94179153442383,1.0310781002044678,2.227550983428955,0.002502356423065
0.0427563339471817,189.69395446777344,36.4087028503418,0.9831451177597046,2.066389560699463,0.0026348484680056
0.0332428738474845,139.74066162109375,41.17301559448242,0.7251241207122803,1.3547041416168213,0.0035195043310523
0.0221141371876001,98.31449127197266,31.29212188720703,0.5174709558486938,-1.759984016418457,0.0039707296527922
0.0279616508632898,65.67192077636719,35.78490447998047,0.5815584063529968,0.5239003300666809,0.0064940126612782
0.0081247007474303,56.68063735961914,20.72104835510254,-0.0702083706855773,-2.1868326663970947,0.0084545323625206
0.0114294290542602,4.712010860443115,15.970426559448242,-0.43178191781044,-4.498558044433594,0.0095238899812102
0.0172377433627843,29.936155319213867,13.94063949584961,-1.2111462354660034,-4.223794460296631,0.0097721479833126
0.0034424297045916,92.6261978149414,15.58563232421875,-0.3613749742507934,-3.700409173965454,0.0078866463154554
0.0430630035698413,141.07310485839844,47.11062240600586,0.8064852952957153,-1.0494872331619265,0.0073266397230327
0.0822587981820106,165.86758422851562,49.42586135864258,0.9322787523269652,-1.3108983039855957,0.0052764643914997
0.1280424296855926,184.5825653076172,48.23992538452149,1.9662528038024905,3.3213744163513184,0.0032904392573982
0.0742332264780998,196.33750915527344,51.46034240722656,1.3743566274642944,1.6041196584701538,0.0023784395307302
0.0415430776774883,171.32785034179688,41.26659393310547,1.5553278923034668,2.244622230529785,0.0026691958773881
0.057967010885477,144.9988555908203,38.0887451171875,1.0988848209381104,1.6268177032470703,0.0035076616331934
0.0199828259646892,97.06739044189452,29.45764541625977,0.9050543308258056,-0.5734086036682129,0.0048042964190244
0.0214145984500646,83.50910186767578,41.92171096801758,0.3928970396518707,-0.0364864617586135,0.0060704089701175
0.00328846485354,45.55696868896485,20.8564395904541,-0.2188094705343246,-2.2019686698913574,0.0094383573159575
0.0034356282558292,19.41751480102539,6.36016845703125,-0.1164257228374481,-2.9429941177368164,0.0104443114250898
0.0161139778792858,27.045108795166016,8.384150505065918,-1.0440431833267212,-4.421441555023193,0.0102808102965354
0.0176948215812444,84.6807861328125,16.783260345458984,-0.4046755135059356,-2.0649189949035645,0.0089139081537723
0.0091112283989787,149.91790771484375,24.11320686340332,0.4316081404685974,-1.0669059753417969,0.0061909034848213
